timestamp:,1517068377,máquina:,3,modo:,0,volumen:,0
timestamp:,1517068378,máquina:,3,modo:,0,volumen:,0
timestamp:,1517068378,máquina:,3,modo:,0,volumen:,0
timestamp:,1517068378,máquina:,3,modo:,0,volumen:,0
timestamp:,1517068424,máquina:,3,modo:,0,volumen:,0
timestamp:,1517068604,máquina:,3,modo:,0,volumen:,0
timestamp:,1517068605,máquina:,3,modo:,0,volumen:,0
timestamp:,1517068605,máquina:,3,modo:,1,volumen:,0
timestamp:,1517068646,máquina:,2,modo:,0,volumen:,0
timestamp:,1517068701,máquina:,2,modo:,3,volumen:,537
timestamp:,1517068729,máquina:,2,modo:,3,volumen:,532
timestamp:,1517068873,máquina:,3,modo:,0,volumen:,0
timestamp:,1517068943,máquina:,3,modo:,0,volumen:,0
timestamp:,1517069017,máquina:,2,modo:,0,volumen:,0
timestamp:,1517069066,máquina:,1,modo:,0,volumen:,7
timestamp:,1517069301,máquina:,2,modo:,3,volumen:,572
timestamp:,1517069507,máquina:,2,modo:,3,volumen:,611
timestamp:,1517069509,máquina:,1,modo:,4,volumen:,74
timestamp:,1517069509,máquina:,1,modo:,3,volumen:,74
timestamp:,1517069546,máquina:,2,modo:,3,volumen:,657
timestamp:,1517069796,máquina:,3,modo:,0,volumen:,0
timestamp:,1517069905,máquina:,2,modo:,0,volumen:,701
timestamp:,1517070427,máquina:,2,modo:,3,volumen:,530
timestamp:,1517070684,máquina:,2,modo:,3,volumen:,1143
timestamp:,1517070691,máquina:,1,modo:,0,volumen:,566
timestamp:,1517070829,máquina:,2,modo:,3,volumen:,507
timestamp:,1517069951,máquina:,3,modo:,0,volumen:,0
timestamp:,1517069978,máquina:,3,modo:,0,volumen:,0
timestamp:,1517070020,máquina:,3,modo:,4,volumen:,937
timestamp:,1517070058,máquina:,3,modo:,4,volumen:,364
timestamp:,1517070087,máquina:,1,modo:,0,volumen:,0
timestamp:,1517070107,máquina:,1,modo:,4,volumen:,435
timestamp:,1517070156,máquina:,1,modo:,4,volumen:,460
timestamp:,1517070160,máquina:,1,modo:,4,volumen:,0
timestamp:,1517070180,máquina:,1,modo:,4,volumen:,471
timestamp:,1517070251,máquina:,2,modo:,0,volumen:,0
timestamp:,1517070390,máquina:,2,modo:,3,volumen:,520
timestamp:,1517070392,máquina:,1,modo:,4,volumen:,0
timestamp:,1517070401,máquina:,1,modo:,4,volumen:,139
timestamp:,1517070425,máquina:,2,modo:,4,volumen:,0
timestamp:,1517070702,máquina:,2,modo:,3,volumen:,530
timestamp:,1517070789,máquina:,2,modo:,3,volumen:,511
timestamp:,1517070841,máquina:,2,modo:,0,volumen:,332
timestamp:,1517070921,máquina:,2,modo:,3,volumen:,456
timestamp:,1517070922,máquina:,1,modo:,0,volumen:,329
timestamp:,1517071063,máquina:,2,modo:,3,volumen:,1032
timestamp:,1517071392,máquina:,2,modo:,3,volumen:,507
timestamp:,1517071419,máquina:,1,modo:,3,volumen:,517
timestamp:,1517071469,máquina:,2,modo:,3,volumen:,530
timestamp:,1517071503,máquina:,1,modo:,3,volumen:,591
timestamp:,1517071520,máquina:,1,modo:,3,volumen:,346
timestamp:,1517071837,máquina:,3,modo:,4,volumen:,0
timestamp:,1517071862,máquina:,3,modo:,3,volumen:,456
timestamp:,1517071906,máquina:,2,modo:,3,volumen:,1153
timestamp:,1517071972,máquina:,2,modo:,3,volumen:,558
timestamp:,1517072121,máquina:,1,modo:,3,volumen:,537
timestamp:,1517072143,máquina:,1,modo:,4,volumen:,343
timestamp:,1517072212,máquina:,2,modo:,4,volumen:,787
timestamp:,1517072242,máquina:,2,modo:,3,volumen:,547
timestamp:,1517072326,máquina:,2,modo:,3,volumen:,1094
timestamp:,1517072498,máquina:,2,modo:,3,volumen:,1
timestamp:,1517072556,máquina:,2,modo:,3,volumen:,540
timestamp:,1517072651,máquina:,2,modo:,0,volumen:,402
timestamp:,1517072893,máquina:,1,modo:,0,volumen:,325
timestamp:,1517072893,máquina:,1,modo:,3,volumen:,0
timestamp:,1517072928,máquina:,1,modo:,3,volumen:,414
timestamp:,1517073220,máquina:,2,modo:,0,volumen:,352
timestamp:,1517073222,máquina:,1,modo:,3,volumen:,439
timestamp:,1517073226,máquina:,2,modo:,0,volumen:,75
timestamp:,1517073233,máquina:,1,modo:,4,volumen:,118
timestamp:,1517073250,máquina:,2,modo:,0,volumen:,346
timestamp:,1517073393,máquina:,2,modo:,4,volumen:,90
timestamp:,1517073459,máquina:,2,modo:,3,volumen:,550
timestamp:,1517073860,máquina:,2,modo:,3,volumen:,580
timestamp:,1517073994,máquina:,1,modo:,3,volumen:,517
timestamp:,1517074092,máquina:,2,modo:,3,volumen:,598
timestamp:,1517074139,máquina:,2,modo:,3,volumen:,568
timestamp:,1517074472,máquina:,2,modo:,3,volumen:,533
timestamp:,1517074547,máquina:,2,modo:,3,volumen:,544
timestamp:,1517074691,máquina:,1,modo:,3,volumen:,475
timestamp:,1517074747,máquina:,2,modo:,3,volumen:,560
timestamp:,1517074759,máquina:,2,modo:,4,volumen:,155
timestamp:,1517074909,máquina:,2,modo:,0,volumen:,340
timestamp:,1517074918,máquina:,1,modo:,4,volumen:,69
timestamp:,1517075092,máquina:,1,modo:,3,volumen:,516
timestamp:,1517075104,máquina:,1,modo:,4,volumen:,75
timestamp:,1517075237,máquina:,3,modo:,3,volumen:,480
timestamp:,1517075954,máquina:,2,modo:,3,volumen:,1119
timestamp:,1517076077,máquina:,1,modo:,3,volumen:,487
timestamp:,1517076126,máquina:,1,modo:,3,volumen:,468
timestamp:,1517076137,máquina:,1,modo:,4,volumen:,120
timestamp:,1517076138,máquina:,1,modo:,0,volumen:,0
timestamp:,1517076149,máquina:,1,modo:,4,volumen:,60
timestamp:,1517076196,máquina:,1,modo:,0,volumen:,344
timestamp:,1517076283,máquina:,2,modo:,3,volumen:,532
timestamp:,1517076594,máquina:,1,modo:,3,volumen:,510
timestamp:,1517076641,máquina:,2,modo:,3,volumen:,549
timestamp:,1517076695,máquina:,1,modo:,3,volumen:,505
timestamp:,1517076735,máquina:,2,modo:,3,volumen:,556
timestamp:,1517076739,máquina:,1,modo:,3,volumen:,511
timestamp:,1517076743,máquina:,2,modo:,4,volumen:,56
timestamp:,1517076812,máquina:,2,modo:,3,volumen:,344
timestamp:,1517076823,máquina:,2,modo:,4,volumen:,115
timestamp:,1517076887,máquina:,2,modo:,3,volumen:,338
timestamp:,1517076998,máquina:,1,modo:,4,volumen:,453
timestamp:,1517076999,máquina:,2,modo:,0,volumen:,405
timestamp:,1517077000,máquina:,3,modo:,3,volumen:,290
timestamp:,1517077116,máquina:,1,modo:,3,volumen:,444
timestamp:,1517077119,máquina:,2,modo:,3,volumen:,572
timestamp:,1517077130,máquina:,2,modo:,4,volumen:,93
timestamp:,1517077140,máquina:,3,modo:,3,volumen:,559
timestamp:,1517077321,máquina:,2,modo:,0,volumen:,391
timestamp:,1517077357,máquina:,2,modo:,3,volumen:,533
timestamp:,1517077447,máquina:,2,modo:,3,volumen:,566
timestamp:,1517077760,máquina:,1,modo:,3,volumen:,510
timestamp:,1517077836,máquina:,3,modo:,3,volumen:,467
timestamp:,1517077843,máquina:,2,modo:,3,volumen:,569
timestamp:,1517077894,máquina:,2,modo:,3,volumen:,558
timestamp:,1517078114,máquina:,2,modo:,3,volumen:,575
timestamp:,1517078213,máquina:,2,modo:,3,volumen:,562
timestamp:,1517078771,máquina:,2,modo:,3,volumen:,1091
timestamp:,1517078772,máquina:,1,modo:,3,volumen:,510
timestamp:,1517078819,máquina:,3,modo:,3,volumen:,411
timestamp:,1517078822,máquina:,1,modo:,3,volumen:,477
timestamp:,1517078830,máquina:,2,modo:,4,volumen:,213
timestamp:,1517078848,máquina:,2,modo:,4,volumen:,163
timestamp:,1517078867,máquina:,3,modo:,4,volumen:,333
timestamp:,1517078869,máquina:,3,modo:,1,volumen:,0
timestamp:,1517078889,máquina:,2,modo:,3,volumen:,513
timestamp:,1517079100,máquina:,1,modo:,1,volumen:,560
timestamp:,1517079102,máquina:,1,modo:,3,volumen:,0
timestamp:,1517079103,máquina:,1,modo:,3,volumen:,0
timestamp:,1517079185,máquina:,1,modo:,4,volumen:,372
timestamp:,1517079186,máquina:,2,modo:,3,volumen:,542
timestamp:,1517079201,máquina:,2,modo:,4,volumen:,128
timestamp:,1517079203,máquina:,2,modo:,4,volumen:,0
timestamp:,1517079205,máquina:,1,modo:,4,volumen:,137
timestamp:,1517079228,máquina:,1,modo:,4,volumen:,0
timestamp:,1517079238,máquina:,3,modo:,3,volumen:,473
timestamp:,1517079251,máquina:,2,modo:,3,volumen:,535
timestamp:,1517079283,máquina:,1,modo:,3,volumen:,506
timestamp:,1517079310,máquina:,2,modo:,4,volumen:,86
timestamp:,1517079479,máquina:,2,modo:,3,volumen:,557
timestamp:,1517079574,máquina:,2,modo:,3,volumen:,568
timestamp:,1517079619,máquina:,2,modo:,3,volumen:,552
timestamp:,1517079634,máquina:,2,modo:,4,volumen:,201
timestamp:,1517079745,máquina:,2,modo:,3,volumen:,568
timestamp:,1517079825,máquina:,2,modo:,3,volumen:,558
timestamp:,1517079837,máquina:,2,modo:,3,volumen:,157
timestamp:,1517079852,máquina:,1,modo:,0,volumen:,578
timestamp:,1517079862,máquina:,1,modo:,4,volumen:,113
timestamp:,1517079865,máquina:,3,modo:,3,volumen:,498
timestamp:,1517080038,máquina:,2,modo:,3,volumen:,576
timestamp:,1517080052,máquina:,2,modo:,4,volumen:,120
timestamp:,1517080092,máquina:,1,modo:,3,volumen:,506
timestamp:,1517080099,máquina:,1,modo:,4,volumen:,70
timestamp:,1517080184,máquina:,1,modo:,4,volumen:,60
timestamp:,1517080239,máquina:,1,modo:,3,volumen:,499
timestamp:,1517080292,máquina:,2,modo:,3,volumen:,530
timestamp:,1517080334,máquina:,1,modo:,3,volumen:,610
timestamp:,1517080358,máquina:,1,modo:,0,volumen:,355
timestamp:,1517080368,máquina:,1,modo:,4,volumen:,62
timestamp:,1517080431,máquina:,1,modo:,0,volumen:,309
timestamp:,1517080444,máquina:,1,modo:,4,volumen:,86
timestamp:,1517080493,máquina:,1,modo:,3,volumen:,545
timestamp:,1517080501,máquina:,1,modo:,4,volumen:,51
timestamp:,1517080569,máquina:,2,modo:,0,volumen:,834
timestamp:,1517080587,máquina:,2,modo:,3,volumen:,57
timestamp:,1517080588,máquina:,2,modo:,3,volumen:,0
timestamp:,1517080616,máquina:,3,modo:,4,volumen:,386
timestamp:,1517080893,máquina:,1,modo:,3,volumen:,506
timestamp:,1517080900,máquina:,1,modo:,4,volumen:,99
timestamp:,1517080925,máquina:,1,modo:,3,volumen:,505
timestamp:,1517081206,máquina:,1,modo:,4,volumen:,25
timestamp:,1517081212,máquina:,1,modo:,4,volumen:,56
timestamp:,1517081363,máquina:,1,modo:,3,volumen:,542
timestamp:,1517081477,máquina:,1,modo:,3,volumen:,513
timestamp:,1517081669,máquina:,1,modo:,3,volumen:,496
timestamp:,1517081902,máquina:,2,modo:,3,volumen:,510
timestamp:,1517081962,máquina:,1,modo:,3,volumen:,534
timestamp:,1517081967,máquina:,3,modo:,3,volumen:,497
timestamp:,1517081974,máquina:,1,modo:,4,volumen:,157
timestamp:,1517084190,máquina:,1,modo:,0,volumen:,0
timestamp:,1517084204,máquina:,1,modo:,4,volumen:,195
timestamp:,1517084216,máquina:,3,modo:,0,volumen:,218
timestamp:,1517084266,máquina:,1,modo:,0,volumen:,348
timestamp:,1517084297,máquina:,1,modo:,4,volumen:,272
timestamp:,1517084389,máquina:,3,modo:,0,volumen:,0
timestamp:,1517084391,máquina:,3,modo:,0,volumen:,0
timestamp:,1517084392,máquina:,3,modo:,0,volumen:,0
timestamp:,1517084393,máquina:,3,modo:,1,volumen:,0
timestamp:,1517084403,máquina:,1,modo:,0,volumen:,0
timestamp:,1517084404,máquina:,1,modo:,0,volumen:,0
timestamp:,1517084413,máquina:,3,modo:,2,volumen:,0
timestamp:,1517084518,máquina:,3,modo:,0,volumen:,0
timestamp:,1517084519,máquina:,3,modo:,1,volumen:,0
timestamp:,1517084635,máquina:,1,modo:,0,volumen:,0
timestamp:,1517084656,máquina:,2,modo:,0,volumen:,0
timestamp:,1517084660,máquina:,1,modo:,3,volumen:,511
timestamp:,1517084666,máquina:,2,modo:,4,volumen:,118
timestamp:,1517084706,máquina:,2,modo:,1,volumen:,646
timestamp:,1517084765,máquina:,2,modo:,3,volumen:,536
timestamp:,1517084910,máquina:,1,modo:,3,volumen:,515
timestamp:,1517084933,máquina:,1,modo:,3,volumen:,612
timestamp:,1517084960,máquina:,2,modo:,3,volumen:,512
timestamp:,1517084968,máquina:,2,modo:,4,volumen:,86
timestamp:,1517084989,máquina:,2,modo:,3,volumen:,524
timestamp:,1517084995,máquina:,2,modo:,4,volumen:,73
timestamp:,1517085010,máquina:,1,modo:,4,volumen:,0
timestamp:,1517085021,máquina:,1,modo:,4,volumen:,123
timestamp:,1517085033,máquina:,1,modo:,1,volumen:,225
timestamp:,1517085035,máquina:,2,modo:,3,volumen:,545
timestamp:,1517085042,máquina:,2,modo:,4,volumen:,103
timestamp:,1517085117,máquina:,1,modo:,3,volumen:,311
timestamp:,1517085273,máquina:,1,modo:,1,volumen:,795
timestamp:,1517085295,máquina:,1,modo:,4,volumen:,344
timestamp:,1517085611,máquina:,1,modo:,3,volumen:,528
timestamp:,1517085621,máquina:,1,modo:,4,volumen:,111
timestamp:,1517085905,máquina:,3,modo:,2,volumen:,214
timestamp:,1517085927,máquina:,1,modo:,3,volumen:,548
timestamp:,1517086036,máquina:,1,modo:,4,volumen:,172
timestamp:,1517086163,máquina:,1,modo:,4,volumen:,668
timestamp:,1517086173,máquina:,1,modo:,4,volumen:,116
timestamp:,1517086241,máquina:,1,modo:,3,volumen:,535
timestamp:,1517086332,máquina:,3,modo:,1,volumen:,324
timestamp:,1517086370,máquina:,1,modo:,3,volumen:,541
timestamp:,1517086607,máquina:,3,modo:,2,volumen:,630
timestamp:,1517086683,máquina:,2,modo:,0,volumen:,1827
timestamp:,1517086692,máquina:,2,modo:,4,volumen:,98
timestamp:,1517086719,máquina:,1,modo:,1,volumen:,643
